koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag
1.0,0,0,0,0,37.9456138,0.0002107,-0.0002107,134.78331,0.00459,-0.00459,0.263,0.19,-0.263,4.093,0.127,-0.127,1032.9,49.3,-49.3,2.79,0.84,-0.23,515.0,16.61,14.79,-4.17,24.0,5861.0,157.0,-174.0,4.546,0.037,-0.2,0.865,0.263,-0.07,15.939
0.0,0,0,1,0,2.42649862,1.708e-05,-1.708e-05,133.70347,0.00612,-0.00612,0.673,0.313,-0.459,2.014,0.251,-0.251,29.2,2.7,-2.7,0.75,0.16,-0.18,1638.0,1705.27,1071.86,-852.64,15.2,6033.0,181.0,-181.0,4.176,0.234,-0.126,1.316,0.267,-0.327,12.222
0.998,0,0,0,0,11.79161234,5.355e-05,-5.355e-05,134.54064,0.00386,-0.00386,0.034,0.404,-0.034,3.036,0.11,-0.11,415.4,22.6,-22.6,2.41,0.38,-0.42,857.0,127.75,52.51,-44.88,20.7,5619.0,75.0,-75.0,4.264,0.162,-0.108,1.199,0.188,-0.207,14.941
0.998,0,0,0,0,24.7962801,0.0001067,-0.0001067,170.32595,0.00362,-0.00362,0.01,0.403,-0.01,8.33,0.107,-0.107,574.4,15.1,-15.1,2.7,0.45,-0.32,664.0,45.92,19.92,-12.32,43.6,5770.0,78.0,-78.0,4.333,0.11,-0.11,1.141,0.189,-0.138,14.612
0.98,1,0,0,0,168.84663,0.01083,-0.01083,231.2295,0.038,-0.038,0.1251,0.3255,-0.1251,9.75,1.2,-1.2,215.1,32.0,-32.0,1.45,0.59,-0.13,329.0,2.78,3.37,-0.74,9.3,5897.0,149.0,-191.0,4.489,0.038,-0.297,0.992,0.411,-0.085,13.859
0.0,0,0,0,0,20.47748843,3.126e-05,-3.126e-05,178.66786,0.00103,-0.00103,0.497,0.015,-0.44,2.8364,0.0419,-0.0419,1382.4,28.2,-28.2,2.92,0.35,-0.19,530.0,18.65,7.63,-4.3,52.7,5097.0,152.0,-152.0,4.597,0.025,-0.085,0.779,0.093,-0.053,15.067
0.0,0,0,1,1,15.85238672,6.533e-05,-6.533e-05,174.22654,0.00339,-0.00339,1.262,66.88,-0.43,5.179,0.164,-0.164,928.5,29.4,-29.4,32.21,9.1,-6.64,775.0,85.35,72.67,-37.71,36.5,5903.0,177.0,-177.0,4.322,0.236,-0.215,1.005,0.284,-0.207,14.508
0.0,0,0,1,1,2.04516705,1.337e-05,-1.337e-05,132.36168,0.00529,-0.00529,0.74,0.232,-0.515,3.625,0.198,-0.198,154.8,11.0,-11.0,2.9,0.92,-0.83,2945.0,17791.98,16506.78,-10443.48,16.5,9206.0,251.0,-466.0,4.112,0.16,-0.16,2.157,0.681,-0.619,14.978
0.0,0,1,1,0,12.28351275,5.913e-05,-5.913e-05,174.36652,0.00383,-0.00383,1.224,73.95,-2.506,3.634,0.212,-0.212,597.8,31.3,-31.3,74.76,15.1,-28.04,1342.0,765.56,479.0,-500.91,23.4,6171.0,185.0,-185.0,3.668,0.323,-0.108,2.759,0.557,-1.035,13.167
0.0,0,1,1,0,0.52205862,2.01e-07,-2.01e-07,133.138446,0.000321,-0.000321,1.24,0.447,-0.053,2.0847,0.0194,-0.0194,1381.3,10.1,-10.1,27.16,5.14,-3.15,2022.0,3951.57,2406.38,-1217.26,169.0,5359.0,176.0,-160.0,4.478,0.092,-0.138,0.878,0.166,-0.102,15.636
0.998,0,0,0,0,6.17817366,1.389e-05,-1.389e-05,168.8626,0.00181,-0.00181,0.775,0.047,-0.543,3.2601,0.0544,-0.0544,101.9,2.5,-2.5,1.22,0.17,-0.19,1082.0,324.69,130.63,-111.84,43.5,5931.0,107.0,-118.0,4.322,0.137,-0.112,1.101,0.157,-0.173,11.818
0.761,0,0,0,0,2.118893997,7.715e-06,-7.715e-06,132.8042,0.0029,-0.0029,0.019,0.424,-0.019,0.822,0.159,-0.159,311.4,39.0,-39.0,1.41,0.31,-0.14,1230.0,541.53,378.17,-153.15,11.3,5504.0,182.0,-182.0,4.583,0.038,-0.152,0.796,0.176,-0.075,15.855
0.98,0,0,0,0,1.028436523,7.05e-07,-7.05e-07,170.228582,0.00054,-0.00054,1.5734,0.2599,-0.3164,1.8606,0.034,-0.034,8098.0,127.0,-127.0,72.77,27.71,-8.6,1947.0,3400.48,3879.25,-1109.02,89.6,6228.0,183.0,-219.0,4.428,0.077,-0.272,0.99,0.377,-0.117,15.202
0.146,1,0,0,0,91.172033,0.002718,-0.002718,154.9657,0.0229,-0.0229,0.005,0.441,-0.005,6.676,0.653,-0.653,368.5,54.3,-54.3,1.58,0.38,-0.12,360.0,3.96,2.9,-0.99,7.3,5552.0,166.0,-166.0,4.562,0.038,-0.162,0.836,0.201,-0.067,15.927
0.995,0,0,0,0,25.7457957,0.0003212,-0.0003212,135.94806,0.00863,-0.00863,0.661,0.26,-0.433,7.073,0.205,-0.205,140.3,7.9,-7.9,1.73,0.31,-0.32,753.0,75.97,38.96,-29.48,19.3,6103.0,122.0,-134.0,4.202,0.149,-0.122,1.383,0.252,-0.252,13.66
0.0,0,0,0,1,0.784512952,1.614e-06,-1.614e-06,355.57263,0.00144,-0.00144,1.234,1.001,-0.174,2.4623,0.0765,-0.0765,586.0,15.8,-15.8,25.48,7.44,-2.48,1952.0,3432.93,3055.16,-1042.53,44.4,5997.0,189.0,-231.0,4.522,0.05,-0.2,0.904,0.264,-0.088,15.59
0.0,0,0,0,0,191.239133,0.00242,-0.00242,286.22034,0.00721,-0.00721,0.876,0.005,-0.609,16.942,0.413,-0.413,1061.2,29.2,-29.2,6.47,0.56,-0.47,401.0,6.14,1.7,-1.23,36.8,5597.0,112.0,-101.0,3.963,0.054,-0.045,1.699,0.147,-0.123,14.6
0.0,0,1,1,1,40.8792243,0.0003947,-0.0003947,163.41583,0.00807,-0.00807,0.79,0.151,-0.563,7.005,0.207,-0.207,413.6,20.2,-20.2,1.62,0.25,-0.14,437.0,8.59,4.37,-2.21,23.4,5383.0,160.0,-160.0,4.609,0.039,-0.091,0.72,0.114,-0.061,14.923
1.0,0,0,0,0,7.381980206,7.158e-06,-7.158e-06,173.072659,0.00076,-0.00076,0.096,0.283,-0.096,3.1152,0.0287,-0.0287,1433.8,15.3,-15.3,3.42,0.41,-0.27,876.0,138.88,49.66,-29.55,101.6,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,14.985
0.998,0,0,0,0,31.578651216,7.277e-06,-7.277e-06,177.206237,0.000178,-0.000178,0.04,0.259,-0.04,2.12791,0.00922,-0.00922,2125.4,8.0,-8.0,4.52,0.68,-0.36,570.0,24.94,10.54,-5.5,324.3,5733.0,104.0,-115.0,4.442,0.063,-0.117,0.99,0.149,-0.08,11.105
1.0,0,0,0,0,3.97076603,1.113e-05,-1.113e-05,134.63962,0.00232,-0.00232,0.775,0.17,-0.542,1.814,0.07,-0.07,349.2,17.3,-17.3,1.6,0.19,-0.18,958.0,198.43,77.8,-60.0,23.9,5178.0,153.0,-153.0,4.521,0.085,-0.076,0.778,0.088,-0.088,15.443
1.0,0,0,0,0,0.921030497,2.992e-06,-2.992e-06,132.03171,0.00264,-0.00264,0.025,0.41,-0.025,2.6077,0.079,-0.079,101.5,4.3,-4.3,1.62,0.25,-0.35,2362.0,7380.64,3027.37,-3065.21,27.0,5843.0,79.0,-79.0,4.069,0.182,-0.084,1.615,0.252,-0.346,14.542
0.0,0,0,1,1,1.914158508,1.514e-06,-1.514e-06,134.644919,0.000665,-0.000665,0.942,0.487,-0.035,3.2917,0.0461,-0.0461,7829.2,83.5,-83.5,13.63,4.73,-1.57,1646.0,1730.47,1771.72,-553.75,124.6,6289.0,174.0,-217.0,4.407,0.07,-0.224,1.118,0.388,-0.129,14.446
0.999,0,0,0,0,5.75651958,3.637e-05,-3.637e-05,136.97726,0.00525,-0.00525,0.247,0.204,-0.247,2.309,0.165,-0.165,65.3,6.7,-6.7,0.83,0.28,-0.09,1089.0,332.97,315.91,-101.23,11.2,6208.0,166.0,-203.0,4.454,0.054,-0.216,1.024,0.332,-0.111,13.666
1.0,0,0,0,0,2.935362067,5.061e-06,-5.061e-06,136.18415,0.00154,-0.00154,0.86,0.036,-0.62,1.5043,0.0388,-0.0388,1052.6,32.2,-32.2,3.15,0.24,-0.32,1022.0,258.48,83.62,-77.74,38.0,4922.0,169.0,-169.0,4.505,0.084,-0.056,0.823,0.062,-0.085,15.622
0.98,0,1,0,0,2.9788702,3.206e-05,-3.206e-05,133.5035183,0.00334,-0.00334,0.5366,0.201,-0.256,9.3,0.116,-0.116,411.7,16.9,-16.9,2.23,0.4,-0.24,862.0,130.225,64.035,-35.985,26.0,5739.0,151.0,-149.0,4.45,0.066,-0.117,0.974,0.211,-0.101,14.201
1.0,0,0,0,0,6.238535444,2.325e-06,-2.325e-06,171.706325,0.000295,-0.000295,0.008,0.266,-0.008,3.5255,0.0105,-0.0105,401.6,1.7,-1.7,2.53,0.14,-0.12,1185.0,465.61,82.26,-62.53,274.5,6267.0,81.0,-75.0,4.28,0.033,-0.03,1.258,0.072,-0.059,10.734
0.955,0,0,0,0,4.82025124,5.532e-05,-5.532e-05,134.81355,0.0075,-0.0075,0.538,0.008,-0.497,2.129,0.422,-0.422,94.1,21.4,-21.4,0.78,0.18,-0.05,1018.0,254.2,169.7,-57.32,8.5,6035.0,164.0,-182.0,4.591,0.028,-0.171,0.777,0.174,-0.05,14.639
0.996,0,0,0,0,4.62334491,1.691e-05,-1.691e-05,132.37083,0.00293,-0.00293,0.388,0.076,-0.388,3.0189,0.0819,-0.0819,62.0,2.7,-2.7,0.77,0.12,-0.05,1050.0,287.25,123.97,-52.24,25.2,5678.0,102.0,-124.0,4.484,0.03,-0.12,0.97,0.15,-0.053,12.52
0.0,1,0,1,1,12.4261177,0.0001077,-0.0001077,141.51156,0.00788,-0.00788,0.945,0.02,-0.029,28.5357,0.0,0.0,1230.4,15.3,-15.3,3.8,0.92,-0.33,724.0,64.95,47.44,-17.39,89.9,5713.0,169.0,-186.0,4.554,0.04,-0.16,0.851,0.205,-0.073,15.99
1.0,0,0,0,0,11.39102358,8.858e-05,-8.858e-05,137.70864,0.00584,-0.00584,0.732,0.239,-0.515,2.303,0.198,-0.198,448.6,50.8,-50.8,1.67,0.21,-0.12,618.0,34.55,14.81,-8.03,10.5,4983.0,150.0,-150.0,4.617,0.025,-0.075,0.728,0.092,-0.05,15.681
0.989,0,0,0,0,61.0373591,0.0003231,-0.0003231,175.17671,0.0046,-0.0046,0.071,0.366,-0.071,8.378,0.132,-0.132,437.5,12.6,-12.6,3.38,0.59,-0.53,610.0,32.74,14.62,-10.68,40.2,6309.0,75.0,-82.0,4.154,0.132,-0.12,1.614,0.282,-0.254,14.171
0.98,0,0,0,0,6.7445683,0.0005696,-0.0005696,135.5092,0.0364,-0.0364,0.1199,0.321,-0.1198,3.813,0.831,-0.831,86.6,17.3,-17.3,0.86,0.35,-0.08,983.0,220.68,260.48,-59.34,6.8,6106.0,158.0,-184.0,4.496,0.048,-0.292,0.923,0.372,-0.084,15.319
1.0,0,0,0,0,0.910020582,2.287e-06,-2.287e-06,131.99239,0.00204,-0.00204,0.79,0.017,-0.556,1.7956,0.0801,-0.0801,358.1,15.1,-15.1,1.12,0.11,-0.11,1127.0,380.16,134.53,-106.11,29.9,4297.0,116.0,-142.0,4.725,0.045,-0.05,0.533,0.055,-0.049,15.381
0.0,0,1,0,0,0.784031658,1e-06,-1e-06,133.38391,0.001,-0.001,0.102,0.356,-0.102,0.7773,0.0515,-0.0515,352.2,18.6,-18.6,1.55,0.32,-0.11,1705.0,1995.65,1336.95,-468.82,28.2,5435.0,179.0,-163.0,4.578,0.027,-0.144,0.824,0.174,-0.058,15.479
0.0,1,0,1,0,0.573709256,9.96e-07,-9.96e-07,131.93854,0.00154,-0.00154,0.69,0.204,-0.453,1.4932,0.0549,-0.0549,131.2,4.4,-4.4,7.05,1.32,-2.44,4415.0,90258.45,45910.68,-55772.95,37.5,5261.0,91.0,-143.0,3.13,0.222,-0.148,5.769,1.078,-2.001,12.436
1.0,0,0,0,0,6.91134223,2.477e-05,-2.477e-05,136.64878,0.00272,-0.00272,0.259,0.175,-0.259,5.6743,0.0788,-0.0788,201.7,5.2,-5.2,1.9,0.35,-0.37,1086.0,328.65,166.16,-131.7,44.0,5685.0,114.0,-103.0,4.194,0.162,-0.108,1.35,0.242,-0.266,14.056
1.0,0,0,0,0,2.240486703,3.666e-06,-3.666e-06,137.82477,0.00137,-0.00137,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,436.3,14.7,-14.7,1.22,0.07,-0.06,837.0,115.98,23.82,-19.09,33.8,4198.0,83.0,-83.0,4.689,0.023,-0.028,0.574,0.032,-0.028,15.224
1.0,0,0,0,0,51.8098276,0.0002294,-0.0002294,182.97335,0.00327,-0.00327,0.273,0.668,-0.597,6.343,0.454,-0.454,1025.4,23.2,-23.2,2.6,0.19,-0.16,410.0,6.71,1.66,-1.25,56.8,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,14.122
1.0,0,0,0,0,7.256962446,5.839e-06,-5.839e-06,134.023923,0.000661,-0.000661,0.676,0.073,-0.481,4.9402,0.0238,-0.0238,463.2,3.1,-3.1,3.53,0.21,-0.17,1163.0,432.1,75.83,-61.01,168.3,5858.0,70.0,-79.0,4.112,0.024,-0.02,1.549,0.091,-0.074,12.702
0.0,0,1,1,1,0.70544189,3.556e-06,-3.556e-06,131.6954,0.00416,-0.00416,0.328,0.122,-0.328,1.772,0.129,-0.129,133.5,10.9,-10.9,1.04,0.31,-0.1,1960.0,3481.65,3037.27,-998.07,13.9,5838.0,175.0,-192.0,4.529,0.036,-0.204,0.897,0.26,-0.087,15.826
0.988,0,0,0,0,71.05457555,5.192e-05,-5.192e-05,134.734589,0.000554,-0.000554,0.061,0.283,-0.061,1.9162,0.0246,-0.0246,4853.2,60.6,-60.6,5.91,1.22,-0.81,390.0,5.45,3.49,-1.86,95.9,5290.0,159.0,-159.0,4.46,0.116,-0.231,0.865,0.179,-0.119,14.71
0.0,0,1,1,0,0.878855771,1.636e-06,-1.636e-06,131.49524,0.00148,-0.00148,0.41,0.041,-0.41,1.1014,0.0587,-0.0587,269.7,13.9,-13.9,1.57,0.41,-0.23,1864.0,2857.19,2227.77,-999.74,25.3,5727.0,155.0,-172.0,4.438,0.101,-0.174,0.937,0.248,-0.134,14.853
0.0,1,0,1,0,0.960842633,4.4e-07,-4.4e-07,131.777663,0.000367,-0.000367,1.341,0.363,-0.239,2.6441,0.0206,-0.0206,2022.9,13.4,-13.4,67.53,20.93,-13.96,2808.0,14655.53,13807.27,-6885.77,176.1,7381.0,232.0,-310.0,4.186,0.124,-0.186,1.597,0.495,-0.33,13.402
1.0,0,0,0,0,41.0081117,0.000118,-0.000118,147.03382,0.00238,-0.00238,0.878,0.039,-0.595,4.376,0.113,-0.113,1004.5,24.3,-24.3,2.64,0.41,-0.19,425.0,7.72,3.9,-1.76,43.9,5303.0,159.0,-143.0,4.63,0.032,-0.097,0.708,0.111,-0.051,14.708
1.0,0,0,0,0,9.61375316,1.143e-05,-1.143e-05,132.185679,0.000971,-0.000971,0.604,0.285,-0.384,4.654,0.051,-0.051,797.9,8.4,-8.4,3.27,0.97,-0.53,931.0,177.26,158.74,-68.07,108.6,5997.0,181.0,-199.0,4.364,0.108,-0.201,1.11,0.33,-0.178,14.283
0.996,0,0,0,0,145.786556,0.002417,-0.002417,215.0441,0.0135,-0.0135,0.133,0.333,-0.133,4.891,0.391,-0.391,378.0,32.6,-32.6,1.82,0.24,-0.15,331.0,2.84,1.05,-0.65,13.9,5578.0,100.0,-111.0,4.44,0.081,-0.099,0.95,0.123,-0.082,14.41
1.0,0,0,0,0,2.53475568,7.432e-06,-7.432e-06,132.68024,0.00275,-0.00275,0.878,0.017,-0.622,4.5716,0.0706,-0.0706,463.0,10.2,-10.2,2.02,0.48,-0.21,1218.0,519.95,387.24,-152.89,51.3,5662.0,186.0,-186.0,4.532,0.077,-0.143,0.806,0.192,-0.082,15.341
1.0,0,0,0,0,12.98494603,3.249e-05,-3.249e-05,139.78207,0.00203,-0.00203,0.046,0.378,-0.046,3.4497,0.0649,-0.0649,257.2,7.6,-7.6,1.64,0.24,-0.19,818.0,105.74,43.23,-30.05,38.4,5948.0,107.0,-119.0,4.384,0.11,-0.11,1.025,0.149,-0.122,13.029
0.0,0,1,0,1,1.08070294,1.082e-05,-1.082e-05,131.86686,0.00654,-0.00654,0.688,0.259,-0.474,3.363,0.25,-0.25,145.6,10.1,-10.1,1.04,0.23,-0.11,1565.0,1419.52,1003.16,-445.87,17.6,5482.0,199.0,-199.0,4.539,0.057,-0.133,0.813,0.176,-0.088,15.986
0.552,0,0,0,0,15.5943758,0.0002846,-0.0002846,140.3138,0.0144,-0.0144,0.5,0.453,-0.297,7.367,0.552,-0.552,95.4,9.0,-9.0,1.08,0.34,-0.11,801.0,97.35,89.49,-29.51,11.9,6249.0,174.0,-217.0,4.428,0.054,-0.202,1.076,0.335,-0.112,14.456
0.968,0,0,0,0,76.87935893,4.834e-05,-4.834e-05,146.882451,0.000505,-0.000505,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,21272.0,253.0,-253.0,7.71,0.8,-0.86,202.0,0.4,0.12,-0.11,131.0,3638.0,72.0,-79.0,4.828,0.041,-0.054,0.436,0.045,-0.049,15.949
1.0,0,0,0,0,3.895936525,7.71e-07,-7.71e-07,170.527552,0.000157,-0.000157,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8544.8,29.5,-29.5,7.34,1.53,-0.65,1005.0,241.62,155.31,-64.19,370.8,5557.0,167.0,-167.0,4.592,0.034,-0.136,0.774,0.161,-0.069,15.725
0.998,0,0,0,0,34.2966363,0.0002287,-0.0002287,143.66728,0.00505,-0.00505,0.711,0.034,-0.513,19.718,0.267,-0.267,696.6,11.9,-11.9,3.29,0.52,-0.57,584.0,27.6,11.53,-9.73,66.7,5490.0,82.0,-74.0,4.263,0.174,-0.116,1.167,0.182,-0.202,14.965
1.0,0,0,0,0,5.378868001,7.69e-06,-7.69e-06,169.61512,0.00118,-0.00118,0.758,0.098,-0.532,2.7222,0.0396,-0.0396,483.4,9.1,-9.1,1.86,0.13,-0.09,833.0,113.59,26.04,-19.07,60.6,5077.0,101.0,-101.0,4.567,0.032,-0.048,0.774,0.051,-0.039,14.005
1.0,0,0,0,0,10.9294815,0.0001308,-0.0001308,141.5034,0.0117,-0.0117,0.197,0.273,-0.196,5.893,0.28,-0.28,196.9,15.9,-15.9,1.21,0.36,-0.11,770.0,83.14,72.68,-22.62,14.3,5792.0,155.0,-172.0,4.547,0.036,-0.204,0.864,0.258,-0.081,15.591
1.0,0,0,0,0,14.00640392,1.731e-05,-1.731e-05,142.20885,0.001,-0.001,0.568,0.286,-0.368,4.6919,0.0396,-0.0396,716.4,7.6,-7.6,3.11,0.45,-0.41,807.0,100.09,42.19,-30.5,109.3,5788.0,116.0,-116.0,4.323,0.132,-0.108,1.124,0.164,-0.148,13.837
0.992,0,0,0,0,1.407020118,4.371e-06,-4.371e-06,131.60897,0.00247,-0.00247,0.167,0.284,-0.167,1.3766,0.0843,-0.0843,181.9,11.5,-11.5,1.12,0.04,-0.09,1350.0,782.45,120.58,-160.93,18.9,5022.0,82.0,-82.0,4.485,0.083,-0.028,0.849,0.034,-0.067,14.946
1.0,0,0,0,0,23.8990075,0.0001281,-0.0001281,151.39847,0.00431,-0.00431,0.153,0.27,-0.153,15.955,0.121,-0.121,293.4,5.5,-5.5,3.26,0.57,-0.86,823.0,108.3,50.64,-52.76,61.5,5511.0,82.0,-74.0,3.914,0.21,-0.09,1.93,0.34,-0.51,13.153
0.98,1,0,0,0,118.4039,0.1725,-0.1725,195.109,0.52,-0.52,0.4062,0.0994,-0.4062,5.593,0.904,-0.904,426.0,131.0,-131.0,3.46,1.69,-1.03,517.0,16.83,24.93,-9.74,4.4,6486.0,181.0,-251.0,4.091,0.237,-0.265,1.64,0.805,-0.488,11.426
0.954,0,0,0,0,67.0930642,0.0001785,-0.0001785,146.57047,0.00209,-0.00209,0.822,0.044,-0.568,7.334,0.134,-0.134,1254.2,18.1,-18.1,3.51,0.48,-0.17,420.0,7.38,2.86,-1.26,73.7,5750.0,102.0,-125.0,4.538,0.026,-0.11,0.882,0.121,-0.043,13.595
0.755,0,0,0,0,122.8054416,0.0009181,-0.0009181,179.31732,0.00621,-0.00621,1.346,6.945,-0.062,2.663,0.261,-0.261,313.0,33.7,-33.7,118.62,22.57,-52.68,602.0,31.11,15.64,-22.0,10.6,5874.0,87.0,-79.0,3.664,0.375,-0.125,3.006,0.572,-1.335,13.436
0.0,0,1,1,0,41.86539723,8.499e-05,-8.499e-05,161.17679,0.00154,-0.00154,1.286,6.552,-0.11,6.663,0.0789,-0.0789,4309.3,49.6,-49.6,31.14,7.39,-2.45,500.0,14.79,10.41,-3.67,103.4,6063.0,164.0,-182.0,4.584,0.033,-0.176,0.788,0.187,-0.062,14.528
0.0,1,0,1,0,10.73370737,1.056e-05,-1.056e-05,141.11176,0.000815,-0.000815,0.895,0.003,-0.003,7.6706,0.0467,-0.0467,6155.3,34.9,-34.9,18.7,3.73,-8.1,1171.0,444.77,277.54,-320.24,239.5,5971.0,183.0,-201.0,3.914,0.448,-0.112,2.003,0.4,-0.868,13.602
0.98,0,0,0,0,54.4205407,0.0002856,-0.0002856,148.70471,0.0041,-0.0041,0.9414,0.0211,-0.3167,8.559,0.499,-0.499,598.0,15.6,-15.6,3.2,1.28,-0.31,574.0,25.6,29.32,-7.36,44.9,6781.0,157.0,-230.0,4.422,0.051,-0.28,1.067,0.426,-0.102,13.659
0.0,1,0,0,1,0.566801617,3.215e-06,-3.215e-06,131.80435,0.00493,-0.00493,0.565,0.074,-0.442,2.75,0.171,-0.171,24.9,1.2,-1.2,0.88,0.19,-0.24,3018.0,19598.53,12917.01,-10362.1,26.4,6287.0,169.0,-188.0,4.064,0.228,-0.123,1.693,0.375,-0.458,12.528
0.0,0,1,1,1,5.2972293,2.481e-05,-2.481e-05,177.95111,0.00379,-0.00379,0.022,6.829,-0.007,3.799,0.474,-0.474,1210.5,61.0,-61.0,47.7,10.56,-10.57,2867.0,15961.1,9804.73,-7214.03,31.8,4631.0,92.0,-115.0,2.386,0.03,-0.03,14.296,3.167,-3.167,13.85
0.0,0,1,1,1,4.469731089,2.324e-06,-2.324e-06,133.011683,0.000417,-0.000417,1.268,0.09,-0.079,5.257,0.0218,-0.0218,3159.6,13.5,-13.5,84.63,20.08,-46.84,1614.0,1604.34,1160.4,-1317.77,286.7,5758.0,173.0,-156.0,3.808,0.568,-0.142,2.318,0.55,-1.283,13.246
1.0,0,0,0,0,11.776132317,6.963e-06,-6.963e-06,142.705753,0.000498,-0.000498,0.54,0.266,-0.335,2.8971,0.0261,-0.0261,1430.8,9.6,-9.6,2.08,0.13,-0.12,446.0,9.37,2.04,-1.75,163.5,3980.0,79.0,-79.0,4.722,0.03,-0.033,0.54,0.033,-0.033,13.738
0.0,0,0,1,1,0.93374614,4.81e-07,-4.81e-07,133.388153,0.000466,-0.000466,1.27,0.109,-0.1,6.551,0.0321,-0.0321,1717.5,6.3,-6.3,149.71,35.35,-113.2,3303.0,28084.15,21255.96,-26636.71,365.7,5438.0,193.0,-193.0,3.424,0.832,-0.156,4.319,1.02,-3.265,13.964
0.934,0,0,0,0,140.251943,0.001677,-0.001677,175.137,0.0103,-0.0103,0.323,0.139,-0.323,6.576,0.327,-0.327,567.7,54.8,-54.8,1.84,0.05,-0.12,271.0,1.28,0.17,-0.24,11.9,4821.0,76.0,-86.0,4.529,0.064,-0.016,0.788,0.023,-0.051,15.429
1.0,0,0,0,0,0.754457729,7.81e-07,-7.81e-07,134.983522,0.000895,-0.000895,0.677,0.011,-0.512,0.5891,0.0715,-0.0715,248.2,13.9,-13.9,2.07,0.32,-0.4,2131.0,4879.62,2028.19,-1843.14,31.1,5561.0,83.0,-75.0,4.25,0.174,-0.101,1.193,0.185,-0.226,14.482
0.0,0,1,0,0,9.014220178,6.71e-07,-6.71e-07,131.549902,6.67e-05,-6.67e-05,0.802,0.002,-0.002,2.76441,0.00472,-0.00472,34086.0,55.6,-55.6,15.49,1.31,-1.46,661.0,45.03,16.06,-13.17,1109.2,4842.0,175.0,-175.0,4.573,0.055,-0.04,0.73,0.062,-0.069,13.57
0.98,0,0,0,0,349.41047,0.02589,-0.02589,241.4685,0.0474,-0.0474,0.2791,0.206,-0.2786,15.02,1.8,-1.8,652.8,83.4,-83.4,2.41,0.75,-0.19,253.0,0.97,0.88,-0.25,17.7,5878.0,150.0,-191.0,4.512,0.032,-0.241,0.945,0.294,-0.077,15.346
0.0,0,1,0,0,37.86511904,1.56e-05,-1.56e-05,198.599331,0.000301,-0.000301,1.28,3.224,-0.127,2.9799,0.0187,-0.0187,6941.7,37.7,-37.7,40.36,12.95,-4.03,535.0,19.31,18.11,-5.6,222.3,5858.0,156.0,-191.0,4.495,0.052,-0.208,0.963,0.309,-0.096,14.608
0.996,0,0,0,0,30.5872153,0.0001313,-0.0001313,162.8842,0.00281,-0.00281,0.013,0.424,-0.013,5.3698,0.0906,-0.0906,464.8,16.1,-16.1,2.32,0.39,-0.24,621.0,35.08,16.21,-9.22,33.1,5944.0,106.0,-130.0,4.38,0.08,-0.12,1.082,0.181,-0.111,14.143
0.886,0,0,0,0,12.85755895,9.503e-05,-9.503e-05,141.85597,0.00641,-0.00641,0.55,0.033,-0.457,4.831,0.188,-0.188,106.5,8.5,-8.5,1.23,0.19,-0.21,860.0,129.15,52.29,-44.62,14.2,5860.0,79.0,-79.0,4.276,0.162,-0.108,1.156,0.178,-0.195,13.821
0.952,0,0,0,0,3.07365139,2.796e-05,-2.796e-05,134.17117,0.00688,-0.00688,0.034,0.431,-0.034,2.102,0.208,-0.208,90.5,12.1,-12.1,0.79,0.23,-0.06,1215.0,515.92,433.34,-125.53,9.6,6068.0,163.0,-181.0,4.565,0.036,-0.204,0.831,0.238,-0.063,14.894
1.0,0,0,0,0,6.4980147,1.408e-05,-1.408e-05,136.00108,0.00178,-0.00178,0.92,0.015,-0.662,2.4384,0.0353,-0.0353,190.9,5.4,-5.4,1.87,0.27,-0.28,1026.0,262.18,109.5,-86.92,41.2,5727.0,104.0,-115.0,4.328,0.137,-0.112,1.104,0.164,-0.164,13.25
0.0,0,1,0,0,110.32167272,1.714e-05,-1.714e-05,197.365128,0.000121,-0.000121,0.715,0.001,-0.002,13.3624,0.00884,-0.00884,7296.6,3.8,-3.8,18.6,7.25,-4.45,761.0,79.11,91.23,-41.43,2217.1,9244.0,255.0,-438.0,4.159,0.128,-0.192,2.025,0.789,-0.485,11.375
0.0,0,0,1,0,1.368617188,2.146e-06,-2.146e-06,169.95175,0.00127,-0.00127,0.464,0.068,-0.464,1.6235,0.0449,-0.0449,126.9,3.6,-3.6,1.84,0.56,-0.51,2255.0,6108.26,5489.2,-3335.9,44.4,6561.0,181.0,-227.0,4.14,0.209,-0.171,1.584,0.483,-0.439,13.361
