# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 07:06:51 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6528464,K00270.02,Kepler-449 c,CONFIRMED,CANDIDATE,0.7970,0,0,0,0,33.672806580,9.0370000e-05,-9.0370000e-05,162.0367600,2.160000e-03,-2.160000e-03,0.3090,0.1260,-0.3090,8.22670,0.06660,-0.06660,1.7090e+02,2.900e+00,-2.900e+00,1.86,6.000e-02,-4.000e-02,661.0,,,45.09,6.56,-3.41,61.20,2,q1_q17_dr25_tce,5587.00,100.00,-58.00,4.091,0.011,-0.011,1.4230,0.0470,-0.0260,293.732820,41.900829,11.411
11963206,K02820.01,Kepler-1357 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.009124910,1.4640000e-05,-1.4640000e-05,131.6269600,4.480000e-03,-4.480000e-03,0.0090,0.4510,-0.0090,2.22800,0.12600,-0.12600,1.9140e+02,1.320e+01,-1.320e+01,1.22,1.600e-01,-4.000e-02,1177.0,,,452.27,150.72,-57.00,16.50,1,q1_q17_dr25_tce,5713.00,68.00,-94.00,4.541,0.016,-0.099,0.8930,0.1140,-0.0300,291.548100,50.353310,15.273
4249611,K02821.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,79.245035100,9.3090000e-04,-9.3090000e-04,161.5717000,1.100000e-02,-1.100000e-02,0.0010,0.4590,-0.0010,5.38200,0.23300,-0.23300,1.3473e+03,9.990e+01,-9.990e+01,3.33,9.200e-01,-4.600e-01,404.0,,,6.33,5.28,-2.22,14.40,1,q1_q17_dr25_tce,5648.00,169.00,-186.00,4.464,0.094,-0.175,0.9170,0.2540,-0.1270,287.848330,39.358429,15.302
8263545,K02822.01,Kepler-1878 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.445895080,1.7500000e-05,-1.7500000e-05,131.7430900,3.750000e-03,-3.750000e-03,0.7040,0.2040,-0.4740,2.38160,0.09200,-0.09200,4.4140e+02,2.430e+01,-2.430e+01,1.94,5.800e-01,-1.900e-01,1063.0,,,302.60,275.01,-89.91,20.90,1,q1_q17_dr25_tce,5918.00,187.00,-208.00,4.544,0.036,-0.204,0.8650,0.2580,-0.0860,300.732390,44.107059,15.391
10068024,K02891.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.023126394,5.9490000e-06,-5.9490000e-06,132.0732800,2.560000e-03,-2.560000e-03,0.3910,0.0590,-0.3890,1.27710,0.08160,-0.08160,7.2200e+01,4.600e+00,-4.600e+00,0.92,3.200e-01,-1.000e-01,1607.0,,,1582.75,1600.85,-519.79,19.20,1,q1_q17_dr25_tce,6349.00,176.00,-242.00,4.422,0.070,-0.224,1.0590,0.3630,-0.1210,288.847110,47.022911,13.126
9636563,K02892.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,10.636095040,6.9140000e-05,-6.9140000e-05,139.7996000,6.010000e-03,-6.010000e-03,0.0290,0.4310,-0.0290,3.48000,0.15500,-0.15500,2.9060e+02,1.640e+01,-1.640e+01,1.36,2.800e-01,-1.100e-01,728.0,,,66.50,40.41,-16.73,20.90,1,q1_q17_dr25_tce,5546.00,149.00,-149.00,4.575,0.034,-0.136,0.8100,0.1640,-0.0700,285.336360,46.312370,15.091
6937402,K02894.01,Kepler-1380 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.310823200,1.0660000e-04,-1.0660000e-04,141.5114000,7.480000e-03,-7.480000e-03,0.1290,0.3210,-0.1290,5.61700,0.22200,-0.22200,2.0400e+02,1.710e+01,-1.710e+01,1.27,3.600e-01,-1.300e-01,786.0,,,90.10,76.46,-24.86,14.00,1,q1_q17_dr25_tce,5708.00,152.00,-169.00,4.521,0.050,-0.200,0.8930,0.2590,-0.0860,288.116060,42.440418,15.619
5475641,K02895.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.069842837,3.3240000e-06,-3.3240000e-06,132.4449000,2.670000e-03,-2.670000e-03,0.0010,0.3870,-0.0010,5.27500,0.10100,-0.10100,5.4030e+02,1.060e+01,-1.060e+01,1.77,1.400e-01,-1.800e-01,1433.0,,,998.07,313.61,-274.90,65.20,1,q1_q17_dr25_tce,4999.00,151.00,-136.00,4.523,0.078,-0.052,0.7860,0.0630,-0.0790,298.559270,40.604858,14.298
2853828,K02896.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.077467951,1.4470000e-06,-1.4470000e-06,131.5823400,1.100000e-03,-1.100000e-03,1.1810,0.6110,-0.1440,2.11250,0.06210,-0.06210,7.5700e+01,1.900e+00,-1.900e+00,31.06,6.710e+00,-6.720e+00,2339.0,,,7064.38,4553.20,-3219.88,47.40,1,q1_q17_dr25_tce,6329.00,170.00,-189.00,4.137,0.192,-0.128,1.5080,0.3260,-0.3260,291.740170,38.014912,11.899
7899070,K02683.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,126.445127500,4.3180000e-04,-4.3180000e-04,166.4999800,2.830000e-03,-2.830000e-03,0.0460,0.2200,-0.0460,16.71510,0.09210,-0.09210,3.2525e+03,3.340e+01,-3.340e+01,4.49,8.900e-01,-3.800e-01,321.0,,,2.51,1.51,-0.63,110.90,1,q1_q17_dr25_tce,5613.00,152.00,-152.00,4.581,0.034,-0.136,0.7950,0.1580,-0.0680,294.539340,43.607780,15.500
4035667,K02684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,2.873646700,6.4950000e-06,-6.4950000e-06,132.5865200,2.160000e-03,-2.160000e-03,0.9850,0.0360,-0.7840,1.68200,0.10900,-0.10900,2.1570e+02,1.160e+01,-1.160e+01,6.47,1.330e+00,-3.120e+00,2866.0,,,15977.28,9955.63,-12353.85,21.20,1,q1_q17_dr25_tce,8173.00,226.00,-340.00,3.744,0.416,-0.104,3.1690,0.6540,-1.5260,284.623200,39.182411,10.035
9612825,K02685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.846517614,7.5960000e-06,-7.5960000e-06,133.2434800,2.520000e-03,-2.520000e-03,0.9310,0.0080,-0.0120,4.22800,0.12200,-0.12200,2.1544e+03,5.070e+01,-5.070e+01,1.88,4.500e-01,-5.600e-01,528.0,,,18.32,13.34,-10.38,58.00,1,q1_q17_dr25_tce,3468.00,102.00,-112.00,4.931,0.120,-0.080,0.3200,0.0770,-0.0950,300.087370,46.200695,16.300
7826659,K02686.01,Kepler-1868 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,211.032819000,6.3210000e-04,-6.3210000e-04,279.1289100,2.100000e-03,-2.100000e-03,0.8080,0.0440,-0.5650,7.11900,0.14000,-0.14000,1.9534e+03,3.150e+01,-3.150e+01,3.43,2.100e-01,-1.300e-01,215.0,,,0.50,0.12,-0.07,69.30,1,q1_q17_dr25_tce,4658.00,93.00,-93.00,4.632,0.015,-0.042,0.6860,0.0420,-0.0250,293.298370,43.555870,13.855
7202957,K02687.01,Kepler-1869 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.716828304,9.4080000e-06,-9.4080000e-06,132.0320400,4.390000e-03,-4.390000e-03,0.7000,0.2760,-0.4750,2.06800,0.13200,-0.13200,5.9500e+01,5.000e+00,-5.000e+00,0.74,1.200e-01,-3.000e-02,1455.0,,,1056.84,452.51,-186.21,14.20,1,q1_q17_dr25_tce,5808.00,105.00,-128.00,4.522,0.030,-0.120,0.9020,0.1380,-0.0460,292.615110,42.764252,10.158
5513893,K02741.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,0.755103143,3.3510000e-06,-3.3510000e-06,131.8138800,3.470000e-03,-3.470000e-03,0.6620,0.2800,-0.4290,2.88500,0.10900,-0.10900,4.3800e+01,2.000e+00,-2.000e+00,1.49,2.700e-01,-5.400e-01,2927.0,,,17302.11,9534.37,-10958.54,27.30,1,q1_q17_dr25_tce,5996.00,164.00,-164.00,3.870,0.292,-0.097,2.1280,0.3830,-0.7660,284.369020,40.718491,13.009
10514430,K00263.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,20.719272230,6.4000000e-05,-6.4000000e-05,184.7385100,2.510000e-03,-2.510000e-03,0.7440,0.1870,-0.5150,4.03880,0.08090,-0.08090,2.2460e+02,6.900e+00,-6.900e+00,2.51,1.300e-01,-1.400e-01,818.0,,,105.78,19.19,-15.73,36.00,2,q1_q17_dr25_tce,5729.00,86.00,-68.00,4.058,0.033,-0.027,1.5450,0.0850,-0.0850,281.273800,47.774399,10.821
8095441,K02743.01,Kepler-1332 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.874576640,3.9440000e-05,-3.9440000e-05,140.2125900,2.690000e-03,-2.690000e-03,0.4320,0.0180,-0.4320,1.97970,0.07630,-0.07630,2.2070e+02,1.210e+01,-1.210e+01,1.32,1.600e-01,-9.000e-02,728.0,,,66.33,24.33,-12.62,21.40,1,q1_q17_dr25_tce,5523.00,110.00,,4.506,0.049,-0.098,0.8800,0.1090,-0.0590,291.028590,43.913670,13.756
5881813,K02744.01,Kepler-1333 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,109.646994800,7.0710000e-04,-7.0710000e-04,190.6727100,5.420000e-03,-5.420000e-03,0.7970,0.1370,-0.5560,6.56800,0.17500,-0.17500,8.9970e+02,3.450e+01,-3.450e+01,4.85,7.300e-01,-1.700e+00,428.0,,,7.95,3.28,-4.78,26.70,1,q1_q17_dr25_tce,5332.00,88.00,-72.00,4.083,0.368,-0.092,1.4530,0.2180,-0.5100,293.527560,41.111439,15.162
12456601,K02745.01,Kepler-1334 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,15.645886560,7.4160000e-05,-7.4160000e-05,146.0492600,3.480000e-03,-3.480000e-03,0.0330,0.4250,-0.0330,3.95900,0.11500,-0.11500,5.7210e+02,2.390e+01,-2.390e+01,2.18,6.700e-01,-2.200e-01,710.0,,,60.08,54.61,-17.46,26.90,1,q1_q17_dr25_tce,5896.00,164.00,-184.00,4.518,0.050,-0.213,0.9160,0.2820,-0.0940,289.311490,51.320862,15.241
10341917,K02823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,0.933752410,3.6210000e-06,-3.6210000e-06,131.5113000,3.950000e-03,-3.950000e-03,0.9890,0.1530,-0.0180,6.35200,0.22000,-0.22000,5.1800e+02,1.200e+01,-1.200e+01,3.18,6.800e-01,-2.200e-01,1594.0,,,1528.26,1036.31,-378.29,55.50,1,q1_q17_dr25_tce,5402.00,185.00,-185.00,4.581,0.026,-0.145,0.8150,0.1720,-0.0570,292.779540,47.452099,15.807
3241604,K02824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.703364960,7.0300000e-06,-7.0300000e-06,132.4588900,3.840000e-03,-3.840000e-03,0.5080,0.0030,-0.4700,1.70450,0.09100,-0.09100,3.1670e+02,1.780e+01,-1.780e+01,1.67,5.300e-01,-1.700e-01,1484.0,,,1151.45,1103.70,-350.43,19.80,2,q1_q17_dr25_tce,5881.00,184.00,-204.00,4.516,0.052,-0.208,0.9150,0.2890,-0.0960,293.091130,38.352100,15.274
9591070,K02825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.764174368,2.9790000e-06,-2.9790000e-06,131.6849700,3.190000e-03,-3.190000e-03,0.6260,0.0560,-0.4950,2.34600,0.13400,-0.13400,1.0020e+02,3.800e+00,-3.800e+00,1.18,4.100e-01,-1.300e-01,2241.0,,,5972.52,6025.19,-1869.55,34.50,1,q1_q17_dr25_tce,6321.00,168.00,-205.00,4.417,0.056,-0.224,1.1250,0.3880,-0.1290,293.076630,46.218010,14.361
8227661,K02826.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.853739240,1.1840000e-05,-1.1840000e-05,132.6688500,6.680000e-03,-6.680000e-03,0.5510,0.3980,-0.3370,1.81600,0.14200,-0.14200,3.4860e+02,2.440e+01,-2.440e+01,0.23,0.000e+00,0.000e+00,345.0,,,3.36,0.00,0.00,18.00,1,q1_q17_dr25_tce,2661.00,0.00,0.00,5.283,0.000,0.000,0.1160,0.0000,0.0000,289.847720,44.185783,12.946
7428736,K02827.01,Kepler-1358 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,7.063219270,4.7610000e-05,-4.7610000e-05,132.5239500,5.990000e-03,-5.990000e-03,0.5600,0.4120,-0.3540,2.41100,0.16600,-0.16600,2.0720e+02,1.930e+01,-1.930e+01,1.21,1.900e-01,-1.600e-01,827.0,,,110.22,56.37,-36.29,12.60,1,q1_q17_dr25_tce,5305.00,159.00,-159.00,4.489,0.108,-0.132,0.8180,0.1300,-0.1060,286.170530,43.008911,14.572
5817986,K02897.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.584310213,4.4600000e-07,-4.4600000e-07,132.0132580,6.370000e-04,-6.370000e-04,1.2090,1.0810,-0.1000,2.18010,0.03720,-0.03720,8.0940e+02,1.050e+01,-1.050e+01,23.09,7.210e+00,-2.260e+00,2053.0,,,4190.91,3839.68,-1169.41,91.90,1,q1_q17_dr25_tce,5783.00,156.00,-173.00,4.539,0.038,-0.212,0.8800,0.2750,-0.0860,298.555760,41.034061,15.361
11129258,K02898.01,Kepler-1381 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,25.384175000,1.9360000e-04,-1.9360000e-04,137.7732600,5.720000e-03,-5.720000e-03,0.2450,0.2140,-0.2450,3.57600,0.18600,-0.18600,5.9400e+02,4.390e+01,-4.390e+01,2.44,7.600e-01,-2.600e-01,649.0,,,42.01,38.93,-12.79,15.80,1,q1_q17_dr25_tce,6137.00,171.00,-214.00,4.471,0.052,-0.208,0.9940,0.3120,-0.1040,287.535770,48.727791,15.535
10586004,K00275.01,Kepler-129 b,CONFIRMED,CANDIDATE,0.9520,0,0,0,0,15.791965940,3.5140000e-05,-3.5140000e-05,176.8188800,1.640000e-03,-1.640000e-03,0.0320,0.3920,-0.0320,7.27720,0.04830,-0.04830,2.0310e+02,2.900e+00,-2.900e+00,2.40,1.100e-01,-1.700e-01,910.0,,,161.97,25.89,-28.17,77.30,1,q1_q17_dr25_tce,5758.00,77.00,-68.00,4.072,0.033,-0.027,1.7040,0.0830,-0.1180,285.311250,47.848564,11.696
4939533,K02899.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0,5.772071770,4.1340000e-05,-4.1340000e-05,134.9304200,5.280000e-03,-5.280000e-03,0.0180,0.4500,-0.0180,2.60500,0.20900,-0.20900,3.2850e+02,2.900e+01,-2.900e+01,1.54,3.100e-01,-1.500e-01,915.0,,,165.58,100.33,-44.84,13.20,1,q1_q17_dr25_tce,5591.00,149.00,-166.00,4.559,0.036,-0.153,0.8600,0.1740,-0.0800,295.847470,40.006721,15.703
4846856,K02900.01,,CANDIDATE,CANDIDATE,0.9770,0,0,0,0,46.151253000,3.7460000e-04,-3.7460000e-04,147.8124500,8.160000e-03,-8.160000e-03,0.6880,0.2600,-0.4860,5.34600,0.21100,-0.21100,6.4900e+02,4.350e+01,-4.350e+01,2.08,2.800e-01,-2.300e-01,423.0,,,7.59,3.55,-2.27,17.10,1,q1_q17_dr25_tce,5204.00,168.00,-153.00,4.525,0.095,-0.104,0.7690,0.1050,-0.0860,294.841800,39.918880,15.266
7202957,K02687.02,Kepler-1869 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.167338510,6.0200000e-05,-6.0200000e-05,136.2035600,6.060000e-03,-6.060000e-03,0.8010,0.1460,-0.5740,3.33700,0.16600,-0.16600,1.0490e+02,7.700e+00,-7.700e+00,1.03,1.500e-01,-6.000e-02,865.0,,,132.43,56.70,-23.34,14.80,2,q1_q17_dr25_tce,5808.00,105.00,-128.00,4.522,0.030,-0.120,0.9020,0.1380,-0.0460,292.615110,42.764252,10.158
6521045,K00041.01,Kepler-100 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.815904210,1.9450000e-05,-1.9450000e-05,122.9468200,1.190000e-03,-1.190000e-03,0.5800,0.0050,-0.4860,6.38560,0.04380,-0.04380,2.2050e+02,2.200e+00,-2.200e+00,2.26,1.500e-01,-1.200e-01,939.0,,,183.68,35.61,-27.85,106.70,1,q1_q17_dr25_tce,5788.00,78.00,-78.00,4.122,0.033,-0.027,1.4740,0.0940,-0.0790,291.385990,41.990269,11.197
5790807,K00259.01,,FALSE POSITIVE,FALSE POSITIVE,0.3540,0,1,0,0,79.996233280,1.9930000e-05,-1.9930000e-05,207.1262640,1.850000e-04,-1.850000e-04,0.5940,0.0050,-0.0090,6.33390,0.01540,-0.01540,2.4384e+04,4.000e+01,-4.000e+01,40.73,6.400e+00,-1.189e+01,717.0,,,62.49,24.52,-32.75,721.90,1,q1_q17_dr25_tce,6796.00,67.00,-88.00,3.880,0.224,-0.096,2.4900,0.3910,-0.7270,291.771820,41.098068,9.954
8892303,K02688.01,Kepler-1314 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.424749327,3.8980000e-06,-3.8980000e-06,133.7289520,7.130000e-04,-7.130000e-04,0.0160,0.3540,-0.0160,1.13900,0.02320,-0.02320,7.6800e+03,1.220e+02,-1.220e+02,5.15,3.700e-01,-6.300e-01,625.0,,,36.05,11.41,-12.31,78.00,1,q1_q17_dr25_tce,4137.00,145.00,-160.00,4.658,0.063,-0.027,0.5910,0.0420,-0.0720,294.237640,45.197105,16.406
10265602,K02689.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,165.344704400,3.0100000e-04,-3.0100000e-04,174.2962100,1.480000e-03,-1.480000e-03,0.9170,0.1120,-0.0530,3.09000,0.14400,-0.14400,4.8990e+03,1.720e+02,-1.720e+02,6.98,1.530e+00,-8.200e-01,301.0,,,1.93,1.34,-0.62,48.00,1,q1_q17_dr25_tce,5594.00,186.00,-186.00,4.520,0.077,-0.143,0.8120,0.1780,-0.0960,288.177890,47.366680,15.548
5369827,K02690.01,Kepler-1870 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.606940379,7.2450000e-06,-7.2450000e-06,134.7744200,1.650000e-03,-1.650000e-03,0.8570,0.0600,-0.5760,1.04180,0.06600,-0.06600,4.3230e+02,2.720e+01,-2.720e+01,2.04,2.600e-01,-7.000e-02,1046.0,,,283.23,103.34,-38.48,20.80,1,q1_q17_dr25_tce,5508.00,99.00,-110.00,4.569,0.012,-0.108,0.8400,0.1070,-0.0270,293.933470,40.590740,13.461
5302643,K02746.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,69.200231200,4.0370000e-04,-4.0370000e-04,145.9515900,4.700000e-03,-4.700000e-03,1.2760,6.8050,-0.2840,5.67900,0.25800,-0.25800,2.2715e+03,9.230e+01,-9.230e+01,45.24,1.303e+01,-5.570e+00,585.0,,,27.66,24.21,-10.10,30.00,1,q1_q17_dr25_tce,7044.00,219.00,-329.00,4.337,0.060,-0.180,1.2670,0.3650,-0.1560,298.419340,40.440819,15.329
6586746,K02747.01,Kepler-1335 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.264047740,2.8100000e-05,-2.8100000e-05,132.8292800,3.370000e-03,-3.370000e-03,0.2320,0.2110,-0.2320,2.39000,0.10600,-0.10600,3.7870e+02,2.170e+01,-2.170e+01,1.55,1.400e-01,-1.600e-01,809.0,,,101.27,33.38,-29.31,20.10,1,q1_q17_dr25_tce,5032.00,151.00,-151.00,4.511,0.077,-0.056,0.8170,0.0710,-0.0850,284.838410,42.070431,15.329
9962455,K02748.01,Kepler-1336 b,CONFIRMED,CANDIDATE,0.9330,0,0,0,0,23.198585200,2.2640000e-04,-2.2640000e-04,142.6280100,8.030000e-03,-8.030000e-03,0.3050,0.1590,-0.3050,9.82100,0.23500,-0.23500,2.2470e+02,8.500e+00,-8.500e+00,2.61,5.100e-01,-5.100e-01,793.0,,,93.34,53.43,-36.78,28.20,1,q1_q17_dr25_tce,5416.00,130.00,-87.00,3.951,0.168,-0.112,1.7560,0.3440,-0.3440,296.277710,46.899860,14.056
9962455,K02748.02,Kepler-1336 c,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,5.777212590,2.8020000e-05,-2.8020000e-05,137.1669600,3.770000e-03,-3.770000e-03,0.6920,0.2610,-0.4560,2.46200,0.11600,-0.11600,1.3430e+02,8.500e+00,-8.500e+00,2.17,4.200e-01,-4.300e-01,1260.0,,,596.37,341.42,-234.96,17.70,2,q1_q17_dr25_tce,5416.00,130.00,-87.00,3.951,0.168,-0.112,1.7560,0.3440,-0.3440,296.277710,46.899860,14.056
8687088,K02749.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.905037231,2.0680000e-06,-2.0680000e-06,132.2170300,1.900000e-03,-1.900000e-03,0.3230,0.1410,-0.3230,1.43510,0.05850,-0.05850,3.7500e+01,1.600e+00,-1.600e+00,1.10,2.800e-01,-4.200e-01,2627.0,,,11199.46,8814.69,-7562.36,29.00,1,q1_q17_dr25_tce,6223.00,199.00,-243.00,4.010,0.350,-0.150,1.7630,0.4500,-0.6750,291.002870,44.899452,11.075
6436029,K02828.01,Kepler-1359 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,59.496900900,4.8850000e-04,-4.8850000e-04,146.9519300,6.940000e-03,-6.940000e-03,0.4060,0.0460,-0.4060,5.40400,0.17500,-0.17500,1.2621e+03,5.960e+01,-5.960e+01,2.92,2.400e-01,-3.000e-01,369.0,,,4.36,1.57,-1.30,23.20,1,q1_q17_dr25_tce,4817.00,184.00,-167.00,4.499,0.095,-0.114,0.8330,0.0680,-0.0840,289.538820,41.892818,15.768
6197215,K02829.01,Kepler-1879 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.613453330,2.5520000e-05,-2.5520000e-05,135.6898000,1.930000e-03,-1.930000e-03,0.5350,0.4270,-0.3330,0.98290,0.08040,-0.08040,1.5020e+02,1.010e+01,-1.010e+01,1.77,2.900e-01,-3.700e-01,987.0,,,224.63,106.94,-92.42,20.00,1,q1_q17_dr25_tce,5865.00,117.00,-105.00,4.163,0.182,-0.098,1.3880,0.2330,-0.2840,289.364410,41.533230,12.824
9451706,K00271.01,Kepler-127 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,48.630380500,1.6190000e-04,-1.6190000e-04,172.5473600,2.460000e-03,-2.460000e-03,0.0340,0.4210,-0.0340,7.08050,0.08890,-0.08890,3.3980e+02,6.600e+00,-6.600e+00,2.48,6.000e-02,-6.000e-02,590.0,,,28.60,4.04,-2.96,53.90,2,q1_q17_dr25_tce,6075.00,122.00,-97.00,4.264,0.012,-0.012,1.3520,0.0360,-0.0300,285.190000,46.027962,11.485
9244508,K02830.01,Kepler-1360 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,40.528988500,2.7690000e-04,-2.7690000e-04,168.0166900,5.320000e-03,-5.320000e-03,0.3250,0.1070,-0.3250,10.60400,0.16500,-0.16500,3.6070e+02,1.130e+01,-1.130e+01,5.92,8.300e-01,-1.540e+00,933.0,,,178.81,64.88,-86.22,35.30,1,q1_q17_dr25_tce,6443.00,77.00,-90.00,3.740,0.210,-0.090,3.0860,0.4320,-0.8020,300.344060,45.623219,13.913
9692557,K02831.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.571940563,1.0530000e-06,-1.0530000e-06,131.7137100,1.690000e-03,-1.690000e-03,0.7920,0.0500,-0.5460,0.90310,0.05750,-0.05750,5.4300e+01,3.200e+00,-3.200e+00,1.88,4.500e-01,-6.100e-01,3320.0,,,28727.59,20621.09,-16948.33,22.80,1,q1_q17_dr25_tce,5827.00,157.00,-157.00,3.740,0.280,-0.120,2.2860,0.5550,-0.7400,282.313510,46.419399,12.557
